antes CR,liquidate to collateral,liquidate to leveraged
0.770000000000000000,0.770000000000000000,1.283333333333333333
0.772000000000000000,0.772000000000000000,1.286666666666666666
0.774000000000000000,0.774000000000000000,1.290000000000000000
0.776000000000000000,0.776000000000000000,1.293333333333333333
0.778000000000000000,0.778000000000000000,1.296666666666666666
0.780000000000000000,0.780000000000000000,1.300000000000000000
0.782000000000000000,0.782000000000000000,1.300000000000000000
0.784000000000000000,0.784000000000000000,1.300000000000000000
0.786000000000000000,0.786000000000000000,1.300000000000000000
0.788000000000000000,0.788000000000000000,1.300000000000000000
0.790000000000000000,0.790000000000000000,1.300000000000000000
0.792000000000000000,0.792000000000000000,1.300000000000000000
0.794000000000000000,0.794000000000000000,1.300000000000000000
0.796000000000000000,0.796000000000000000,1.300000000000000000
0.798000000000000000,0.798000000000000000,1.300000000000000000
0.800000000000000000,0.800000000000000000,1.300000000000000000
0.802000000000000000,0.802000000000000000,1.300000000000000000
0.804000000000000000,0.804000000000000000,1.300000000000000000
0.806000000000000000,0.806000000000000000,1.300000000000000000
0.808000000000000000,0.808000000000000000,1.300000000000000000
0.810000000000000000,0.810000000000000000,1.300000000000000000
0.812000000000000000,0.812000000000000000,1.300000000000000000
0.814000000000000000,0.814000000000000000,1.300000000000000000
